"record_id","doi","interaction_type","is_covalent_binding","experiment_mode_primary","experiment_mode_detail","application_context","comparable_target_class","model_ready","model_ready_blocker","manual_review_priority","q5_protein_evidence_flag","q5_triage_action","standardization_rules_version"
"PHA-00f3fc7ad3-001","10.1002/admt.202400025","entrapment","no","immobilization","other","protein_immobilization","weak","False","not_strong_or_medium_comparable","medium","False","not_applicable","curated_release_20260707"
"PHA-00f3fc7ad3-002","10.1002/admt.202400025","entrapment","no","immobilization","other","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","False","not_applicable","curated_release_20260707"
"PHA-00f3fc7ad3-003","10.1002/admt.202400025","entrapment","no","immobilization","other","purification","weak","False","not_strong_or_medium_comparable","medium","False","not_applicable","curated_release_20260707"
"PHA-00f3fc7ad3-004","10.1002/admt.202400025","entrapment","no","immobilization","other","purification","medium","True","ready","high","False","not_applicable","curated_release_20260707"
"PHA-00f3fc7ad3-005","10.1002/admt.202400025","entrapment","no","immobilization","static_incubation","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-e0dd4b7839-001","10.1002/adsr.202400198","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","purification","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-e0dd4b7839-002","10.1002/adsr.202400198","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","weak","False","not_strong_or_medium_comparable","medium","True","keep","curated_release_20260707"
"PHA-e0dd4b7839-003","10.1002/adsr.202400198","antifouling_low_adsorption","no","hemocompatibility","surface_fouling_assay","antifouling","weak","False","not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-e0dd4b7839-004","10.1002/adsr.202400198","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-e0dd4b7839-005","10.1002/adsr.202400198","entrapment","no","biofouling","surface_fouling_assay","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","keep","curated_release_20260707"
"PHA-e0dd4b7839-006","10.1002/adsr.202400198","covalent_immobilization","yes","biofouling","surface_fouling_assay","purification","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-e0dd4b7839-007","10.1002/adsr.202400198","covalent_immobilization","yes","hemocompatibility","surface_fouling_assay","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-e0dd4b7839-008","10.1002/adsr.202400198","covalent_immobilization","yes","immobilization","other","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-74cc741a2f-001","10.1002/adtp.202500135","covalent_immobilization","yes","column","other","purification","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-74cc741a2f-002","10.1002/adtp.202500135","covalent_immobilization","yes","column","other","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-94faac92e6-001","10.1002/advs.201800711","nonspecific_adsorption","no","surface","other","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-94faac92e6-002","10.1002/advs.201800711","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-94faac92e6-003","10.1002/advs.201800711","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-94faac92e6-004","10.1002/advs.201800711","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","not_comparable","False","not_strong_or_medium_comparable","medium","True","keep","curated_release_20260707"
"PHA-a38c32a98b-001","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-002","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-003","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-004","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-005","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-006","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-007","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-008","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-009","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-010","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-011","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-012","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-013","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-014","10.1002/aic.10482","physical_adsorption","no","other","fluorescence_surface_quantification","purification","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-015","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-016","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-a38c32a98b-017","10.1002/aic.10482","selective_adsorption","no","batch","fluorescence_surface_quantification","biointerface_adsorption","weak","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-6d8a806233-001","10.1002/aic.690490510","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","not_comparable","False","missing_key_experiment_condition;not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","low","True","not_applicable","curated_release_20260707"
"PHA-6d8a806233-002","10.1002/aic.690490510","physical_adsorption","no","other","other","biointerface_adsorption","not_comparable","False","missing_key_experiment_condition;not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-789f6d64c6-001","10.1002/anbr.202000079","affinity_binding","no","QCM_SPR","SPR_binding","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-789f6d64c6-002","10.1002/anbr.202000079","affinity_binding","no","QCM_SPR","SPR_binding","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-789f6d64c6-003","10.1002/anbr.202000079","affinity_binding","no","QCM_SPR","SPR_binding","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-789f6d64c6-004","10.1002/anbr.202000079","selective_adsorption","no","QCM_SPR","SPR_binding","purification","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-789f6d64c6-005","10.1002/anbr.202000079","selective_adsorption","no","immobilization","fluorescence_surface_quantification","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-789f6d64c6-006","10.1002/anbr.202000079","selective_adsorption","no","hemocompatibility","fluorescence_surface_quantification","hemocompatibility","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-789f6d64c6-007","10.1002/anbr.202000079","selective_adsorption","no","hemocompatibility","fluorescence_surface_quantification","hemocompatibility","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-36365eecd4-001","10.1002/anie.201310385","antifouling_low_adsorption","no","biofouling","fluorescence_surface_quantification","antifouling","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","keep","curated_release_20260707"
