material_mention_id,doi,name,role,query,value_origin,source_database,match_status,qa_status,qa_note,pubchem_cid,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchikey,iupac_name
7615,10.1002/adhm.202201378,dimethyl sulfoxide,synthesis solvent,dimethyl sulfoxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7616,10.1002/adhm.202201378,dimethylformamide,alternative synthesis solvent,"N,N-dimethylformamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7617,10.1002/adhm.202201378,tetrahydrofuran,washing solvent and attempted synthesis solvent,tetrahydrofuran,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7618,10.1002/adhm.202201378,acetonitrile,alternative synthesis solvent,acetonitrile,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7619,10.1002/adhm.202201378,poly(dimethylsiloxane),non-hydrogel comparator material,polydimethylsiloxane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7656,10.1002/adhm.202300695,star-PEG acrylate,polymer backbone and crosslinking macromer,polyethylene glycol acrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7657,10.1002/adhm.202300695,glycidyl methacrylate,functional comonomer bearing glycidyl groups,glycidyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7658,10.1002/adhm.202300695,Irgacure 2959,photoinitiator,2-hydroxy-4'-(2-hydroxyethoxy)-2-methylpropiophenone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7659,10.1002/adhm.202300695,2-hydroxy-4'-(2-hydroxyethoxy)-2-methylpropiophenone,photoinitiator,2-hydroxy-4'-(2-hydroxyethoxy)-2-methylpropiophenone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7660,10.1002/adhm.202300695,2-aminoethanol,glycidyl quenching agent,ethanolamine,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7661,10.1002/adhm.202300695,Alexa Fluor 488,fluorescent label on TNFα; FRET donor,Alexa Fluor 488,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7662,10.1002/adhm.202300695,Alexa Fluor 546,fluorescent label on TNFα antibody; FRET acceptor,Alexa Fluor 546,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7663,10.1002/adhm.202300695,Novec HFE 7500,continuous oil phase,Novec HFE 7500,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7664,10.1002/adhm.202300695,Krytox 157 FSH surfactant,droplet stabilizing surfactant,Krytox 157 FSH,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7665,10.1002/adhm.202300695,"Tridecafluoro-1,1,2,2-tetrahydrooctyl-trichlorosilane",microfluidic channel silanization agent,"tridecafluoro-1,1,2,2-tetrahydrooctyl trichlorosilane",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7666,10.1002/adhm.202300695,fluorescein amine dextran,antibody-mimicking macromolecule and glycidyl-reactive model ligand,fluorescein amine dextran,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7667,10.1002/adhm.202300695,FITC dextran,TNFα-mimicking diffusion probe,FITC dextran,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7668,10.1002/adhm.202300695,Rhodamine B dextran,second diffusion probe,Rhodamine B dextran,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7669,10.1002/adhm.202300695,Protein A,alternative antibody immobilization mediator,Protein A,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10227,10.1002/adhm.202402556,P(AC-co-MAPBA)-b-PEG-b-P(AC-co-MAPBA),polymer backbone,P(AC-co-MAPBA)-b-PEG-b-P(AC-co-MAPBA),external_descriptor,PubChem,skipped,skipped,,,,,,,,
10228,10.1002/adhm.202402556,AC,monomer,AC cyclic carbonate monomer,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10229,10.1002/adhm.202402556,PEG 8000,macro-initiator/polymer segment,polyethylene glycol 8000,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10230,10.1002/adhm.202402556,MPA,monomer modifier,3-mercaptopropionic acid,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10231,10.1002/adhm.202402556,APBA,phenylboronic acid functional ligand,aminophenylboronic acid,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10232,10.1002/adhm.202402556,MAA,GOx modifier,methacrylic anhydride,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10233,10.1002/adhm.202402556,MPD,o-diol modifier,MPD diol,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10234,10.1002/adhm.202402556,I2959,photoinitiator,2-hydroxy-4'-(2-hydroxyethoxy)-2-methylpropiophenone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10235,10.1002/adhm.202402556,EDC·HCl,coupling reagent,EDC hydrochloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10236,10.1002/adhm.202402556,NHS,coupling reagent,N-hydroxysuccinimide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10237,10.1002/adhm.202402556,phenylboronic acid ester,dynamic crosslink/responsive group,phenylboronic acid ester,external_descriptor,PubChem,skipped,skipped,,,,,,,,
9214,10.1002/adhm.202405238,polyethyleneimine,inner adhesive hydrogel component,polyethyleneimine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
9215,10.1002/adhm.202405238,thioctic acid,inner adhesive hydrogel component,thioctic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9216,10.1002/adhm.202405238,hyaluronic acid,outer anti-adhesive hydrogel backbone,hyaluronic acid,external_descriptor,PubChem,skipped,skipped,,,,,,,,
9217,10.1002/adhm.202405238,"N-(2-Acryloyloxyethyl)-N,N-dimethyl-N-(3-sulfopropyl)ammonium betaine",zwitterionic monomer,"N-(2-Acryloyloxyethyl)-N,N-dimethyl-N-(3-sulfopropyl)ammonium betaine",external_descriptor,PubChem,skipped,skipped,,,,,,,,
9218,10.1002/adhm.202405238,epigallocatechin gallate,bioactive ligand/anti-inflammatory component,epigallocatechin gallate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9219,10.1002/adhm.202405238,3-aminophenylboronic acid,boronic acid component for dynamic boronic ester bonding,3-aminophenylboronic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9220,10.1002/adhm.202405238,poly(N-isopropylacrylamide),thermoresponsive polymer component,poly(N-isopropylacrylamide),external_descriptor,PubChem,skipped,skipped,,,,,,,,
9221,10.1002/adhm.202405238,polyvinyl alcohol,hydrogel network component/crosslinking partner,polyvinyl alcohol,external_descriptor,PubChem,skipped,skipped,,,,,,,,
9222,10.1002/adhm.202405238,"4-(4,6-Dimethoxy-1,3,5-triazin-2-yl)-4-methylmorpholinium chloride",coupling reagent,"4-(4,6-Dimethoxy-1,3,5-triazin-2-yl)-4-methylmorpholinium chloride",external_descriptor,PubChem,skipped,skipped,,,,,,,,
9223,10.1002/adhm.202405238,cyanine 7.5,fluorescent label,cyanine 7.5,external_descriptor,PubChem,skipped,skipped,,,,,,,,
9586,10.1002/adhm.202503260,tannic acid,hydrogel shell-forming component; BSA-interacting ligand,tannic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9587,10.1002/adhm.202503260,polyethylene oxide,hydrogel polymer backbone,polyethylene oxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9588,10.1002/adhm.202503260,dextran,aqueous phase component,dextran,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9589,10.1002/adhm.202503260,polyethylene glycol,aqueous two-phase system component,polyethylene glycol,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9590,10.1002/adhm.202503260,sodium chloride,osmotic pressure modifier,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9591,10.1002/adhm.202503260,calcium alginate,control hydrogel bead material,calcium alginate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9592,10.1002/adhm.202503260,dextran sulfate sodium,disease model inducer,dextran sulfate sodium,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
5356,10.1002/adhm.202503483,poly(ethylene glycol) methyl ether methacrylate,nonionic hydrogel monomer,poly(ethylene glycol) methyl ether methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5357,10.1002/adhm.202503483,3-sulfopropyl methacrylate,anionic hydrogel monomer,3-sulfopropyl methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5358,10.1002/adhm.202503483,[2-(methacryloyloxy)ethyl] trimethylammonium chloride,cationic hydrogel monomer,2-(methacryloyloxy)ethyltrimethylammonium chloride,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5359,10.1002/adhm.202503483,[2-(methacryloyloxy)ethyl] dimethyl-(3-sulfopropyl) ammonium hydroxide,zwitterionic hydrogel monomer,sulfobetaine methacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5360,10.1002/adhm.202503483,poly(ethylene glycol) dimethacrylate,crosslinker,poly(ethylene glycol) dimethacrylate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5361,10.1002/adhm.202503483,"2,2′-Azobis[2-methyl-N-(2-hydroxyethyl) propionamide]",photoinitiator,"2,2'-Azobis[2-methyl-N-(2-hydroxyethyl)propionamide]",external_descriptor,PubChem,skipped,skipped,,,,,,,,
5362,10.1002/adhm.202503483,"lithium phenyl-2,4,6-trimethylbenzoylphosphinate",photoinitiator,"lithium phenyl-2,4,6-trimethylbenzoylphosphinate",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
5363,10.1002/adhm.202503483,Acryl-GGGGRGDSP,cell-adhesive ligand,RGD peptide GGGGRGDSP,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5364,10.1002/adhm.202503483,HEPES,buffer,HEPES,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
5365,10.1002/adhm.202503483,Picosurf,surfactant,Picosurf surfactant,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5366,10.1002/adhm.202503483,Novec 7500 oil,continuous oil phase,Novec 7500,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5367,10.1002/adhm.202503483,"1H,1H,2H,2H-Perfluoro-1-octanol",microgel cleaning reagent,"1H,1H,2H,2H-Perfluoro-1-octanol",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
5368,10.1002/adhm.202503483,FITC-dextran,porosity tracer,FITC dextran,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5369,10.1002/adhm.202503483,tumor necrosis factor alpha,inflammatory stimulus,tumor necrosis factor alpha,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5370,10.1002/adhm.202503483,ascorbate 2-phosphate,cell culture supplement,ascorbate 2-phosphate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5371,10.1002/adhm.202503483,L-azidohomoalanine,metabolic ECM labeling reagent,L-azidohomoalanine,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
5372,10.1002/adhm.202503483,DBCO-488,click-labeling fluorophore,DBCO-488,external_descriptor,PubChem,skipped,skipped,,,,,,,,
5373,10.1002/adhm.202503483,dimethyl methylene blue,GAG assay dye,dimethyl methylene blue,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7954,10.1002/adhm.202505805,cellulose nanocrystals,"nanofiller, reinforcing component, microstructure alignment component",cellulose,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7955,10.1002/adhm.202505805,CNC-SB,zwitterion-functionalized cellulose nanocrystal filler,CNC-SB,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7956,10.1002/adhm.202505805,microcrystalline cellulose,precursor for cellulose nanocrystals,microcrystalline cellulose,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7957,10.1002/adhm.202505805,[2-(methacryloyloxy)ethyl]dimethyl-(3-sulfopropyl)ammonium hydroxide,zwitterionic monomer,[2-(methacryloyloxy)ethyl]dimethyl-(3-sulfopropyl)ammonium hydroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7958,10.1002/adhm.202505805,"N,N'-methylene bisacrylamide",crosslinker,"N,N'-methylene bisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7959,10.1002/adhm.202505805,2-Hydroxy-4'-(2-hydroxyethoxy)-2-methylpropiophenone,photoinitiator 2959,2-Hydroxy-4'-(2-hydroxyethoxy)-2-methylpropiophenone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7960,10.1002/adhm.202505805,3-dimethyl(chloropropyl)ammonium propanesulfonate,zwitterionic etherifying agent,3-dimethyl(chloropropyl)ammonium propanesulfonate,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7961,10.1002/adhm.202505805,polyvinyl chloride,blood-contacting substrate and pristine control,polyvinyl chloride,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7962,10.1002/adhm.202505805,benzophenone,hydrophobic photoinitiator for PVC surface grafting,benzophenone,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7963,10.1002/adhm.202505805,vinyl acetate,monomer for PVAc transition layer,vinyl acetate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7964,10.1002/adhm.202505805,polyvinyl alcohol,hydrophilic transition layer,polyvinyl alcohol,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7965,10.1002/adhm.202505805,glycidyl methacrylate,methacrylate anchoring reagent,glycidyl methacrylate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7966,10.1002/adhm.202505805,sodium dodecyl sulfate,protein desorption reagent for adsorption assay,sodium dodecyl sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7967,10.1002/adhm.202505805,phosphate-buffered saline,protein adsorption buffer and shear-test medium,phosphate buffered saline,external_descriptor,PubChem,skipped,skipped,,,,,,,,
9682,10.1002/adma.201101258,"2,20-(5-acrylamido-1-carboxypentylazanediyl) diacetic acid",NTA-functionalized monomer,"2,20-(5-acrylamido-1-carboxypentylazanediyl) diacetic acid",external_descriptor,PubChem,skipped,skipped,,,,,,,,
9683,10.1002/adma.201101258,"N,N-bis(carboxymethyl)-L-lysine",precursor for NTA monomer,"N,N-bis(carboxymethyl)-L-lysine",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9684,10.1002/adma.201101258,acryloylchloride,monomer functionalization reagent,acryloyl chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9685,10.1002/adma.201101258,acrylamide,hydrogel monomer,acrylamide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9686,10.1002/adma.201101258,acrylic acid,hydrogel monomer and swelling/anti-aggregation component,acrylic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9687,10.1002/adma.201101258,"N,N'-methylenebisacrylamide",crosslinker,"N,N'-methylenebisacrylamide",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9688,10.1002/adma.201101258,NiSO4,nickel charging salt,nickel sulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9689,10.1002/adma.201101258,Ni2+,metal affinity bridge,nickel(2+),external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9690,10.1002/adma.201101258,imidazole,competitive elution reagent,imidazole,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9691,10.1002/adma.201101258,Tris/HCl,buffer,Tris hydrochloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9692,10.1002/adma.201101258,Tris,protein purification buffer,tris(hydroxymethyl)aminomethane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9693,10.1002/adma.201101258,NaCl,salt in purification buffer,sodium chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9694,10.1002/adma.201101258,ammonium persulfate,polymerization initiator,ammonium persulfate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9695,10.1002/adma.201101258,TEMED,polymerization accelerator,"N,N,N',N'-tetramethylethylenediamine",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9696,10.1002/adma.201101258,dodecane,oil phase,dodecane,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9697,10.1002/adma.201101258,Span 80,surfactant,sorbitan monooleate,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
9698,10.1002/adma.201101258,Ni-NTA Agarose,commercial comparator,Ni-NTA agarose,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10283,10.1002/adma.202102994,chitosan,polymer backbone,chitosan,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10284,10.1002/adma.202102994,catechol-functionalized chitosan,hydrogel polymer network,catechol functionalized chitosan,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10285,10.1002/adma.202102994,"3,4-dihydroxybenzaldehyde",catechol functionalization reagent,"3,4-dihydroxybenzaldehyde",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10286,10.1002/adma.202102994,glutaraldehyde,crosslinker,glutaraldehyde,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10287,10.1002/adma.202102994,activated carbon,filler or photothermal component,activated carbon,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10288,10.1002/adma.202102994,quinone-anchored activated carbon,filler or antibacterial component,quinone activated carbon,external_descriptor,PubChem,skipped,skipped,,,,,,,,
10289,10.1002/adma.202102994,"2,5-dihydroxy-1,4-benzoquinone",quinone modifier,"2,5-dihydroxy-1,4-benzoquinone",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10290,10.1002/adma.202102994,zinc chloride,activated carbon treatment reagent,zinc chloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10291,10.1002/adma.202102994,hydrochloric acid,acid treatment or neutralization reagent,hydrochloric acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10292,10.1002/adma.202102994,acetic acid,chitosan dissolution reagent,acetic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10293,10.1002/adma.202102994,sodium borohydride,reducing agent,sodium borohydride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
10294,10.1002/adma.202102994,hydrogen peroxide,generated antibacterial species and synthesis reagent,hydrogen peroxide,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7275,10.1002/adma.202202612,methylcellulose,hydrogel polymer backbone,methylcellulose,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7276,10.1002/adma.202202612,hyaluronan,hydrogel polymer backbone,hyaluronic acid,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7277,10.1002/adma.202202612,methyltetrazine-maleimide,affibody modification reagent,methyltetrazine maleimide,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7278,10.1002/adma.202202612,methyltetrazine-amine,polymer functionalization reagent,methyltetrazine amine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7279,10.1002/adma.202202612,5-norbornene-2-methylamine,polymer functionalization reagent,5-norbornene-2-methylamine,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7280,10.1002/adma.202202612,DMTMM,carboxyl activation reagent,"4-(4,6-dimethoxy-1,3,5-triazin-2-yl)-4-methylmorpholinium chloride",external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
7281,10.1002/adma.202202612,IGF-1-binding affibody,immobilized affinity ligand,IGF-1-binding affibody,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7282,10.1002/adma.202202612,PEDF-binding affibody,immobilized affinity ligand,PEDF-binding affibody,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7283,10.1002/adma.202202612,bovine serum albumin,blocking protein and release medium additive,bovine serum albumin,external_descriptor,PubChem,skipped,skipped,,,,,,,,
7284,10.1002/adma.202202612,guanidine hydrochloride,protein denaturant control,guanidine hydrochloride,external_descriptor,PubChem,not_queried,not_queried,,,,,,,,
